anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
3.1	poRam	4.1	poRam	poRa{puM;2;eka}	poRa{puM;2;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	03	vexa	qgvexa	maNdala-1
4.1	yaSasaM	7.1	yaSasaM	yaSas{puM;2;eka}	yaSas{puM;2;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	03	vexa	qgvexa	maNdala-1
5.1	vIravawwamam	8.1	vIravawwamam	vIravawwama{puM;2;eka}	vIravawwama{puM;2;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	03	vexa	qgvexa	maNdala-1
6.1	rayiM	2.1	rayiM	rayi{swrI;2;eka}	rayi{swrI;2;eka}	karma,8.1	karma,8.1	1	001	03	vexa	qgvexa	maNdala-1
7.1	xive-	6.1	xive-xive	xive	xive	vIpsA,7.2	vIpsA,7.2	1	001	03	vexa	qgvexa	maNdala-1
7.2	xive	6.2	--	xiv{swrI;4;eka}/xiva{napuM;1;xvi}/xiva{napuM;2;xvi}/xiva{napuM;8;xvi}/xivi{puM;8;eka}/xiva{napuM;7;eka}/xiva{puM;7;eka}/xivi{napuM;8;eka}/xivi{napuM;1;eka}/xivi{napuM;2;eka}/xivA{swrI;8;eka}/xivA{swrI;8;xvi}/xivA{swrI;1;xvi}/xivA{swrI;2;xvi}	xiva{napuM;7;eka}	aXikaraNam,8.1	aXikaraNam,8.1	1	001	03	vexa	qgvexa	maNdala-1
8.1	aSnavaw	3.1	aSnavaw	aS1{karwari;let;pra;eka;AwmanepaxI;svAxiH}	aS1{karwari;let;pra;eka;AwmanepaxI;svAxiH}	-	-	1	001	03	vexa	qgvexa	maNdala-1
1.1	agne	1.1	agne	agni{puM;8;eka}	agni{puM;8;eka}	samboXyaH,8.1	samboXyaH,8.1	1	001	04	vexa	qgvexa	maNdala-1
10.1	iw	9.1	iw	iw{avyaya}	iw{avyaya}	sambanXaH,9.1	sambanXaH,9.1	1	001	04	vexa	qgvexa	maNdala-1
11.1	xeveRu	10.1	xeveRu	xeva{puM;7;bahu}	xeva{puM;7;bahu}	aXikaraNam,12.1	aXikaraNam,12.1	1	001	04	vexa	qgvexa	maNdala-1
12.1	gacCawi	11.1	gacCawi	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/gacCaw{puM;7;eka(gam1;Sawq_lat;BvAxiH)}/gacCaw{napuM;7;eka(gam1;Sawq_lat;BvAxiH)}	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,9.1;sakarmaka	-	1	001	04	vexa	qgvexa	maNdala-1
2.1	yaM	2.1	yaM	yax{sarvanAma;puM;2;eka}	yax{sarvanAma;puM;2;eka}	viSeRaNam,4.1	viSeRaNam,4.1	1	001	04	vexa	qgvexa	maNdala-1
3.1	aXvaraM	4.1	aXvaraM	aXvara{aXvara;xvi;eka(na_Xvq;ac)}/aXvara{puM;2;eka(na_Xvq;ac)}	aXvara{puM;2;eka(na_Xvq;ac)}	viSeRaNam,4.1	viSeRaNam,4.1	1	001	04	vexa	qgvexa	maNdala-1
4.1	yajFaM	3.1	yajFaM	yajFa{puM;2;eka}	yajFa{puM;2;eka}	karma,6.2	karma,6.2	1	001	04	vexa	qgvexa	maNdala-1
5.1	viSvawaH	5.1	viSvawaH	viSva{avya;wasil}	viSva{avya;wasil}	kriyAviSeRaNam,6.2	kriyAviSeRaNam,6.2	1	001	04	vexa	qgvexa	maNdala-1
6.1	pari-	6.1	pari-BUH	pari	pari	samAsaH,6.2	samAsaH,6.2	1	001	04	vexa	qgvexa	maNdala-1
6.2	BUH	6.2	--	BU{swrI;1;eka}/BU{swrI;8;eka}/BU{puM;8;eka}/BU{puM;1;eka}	BU{swrI;1;eka}	viXeya_viSeRaNam,7.1	viXeya_viSeRaNam,7.1	1	001	04	vexa	qgvexa	maNdala-1
7.1	(wvaM)	12.1	wvaM	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,8.1	karwA,8.1	1	001	04	vexa	qgvexa	maNdala-1
8.1	asi	7.1	asi	as2{karwari;lat;ma;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;ma;eka;parasmEpaxI;axAxiH}	-	-	1	001	04	vexa	qgvexa	maNdala-1
9.1	saH	8.1	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,12.1	karwA,12.1	1	001	04	vexa	qgvexa	maNdala-1
1.1	howA	2.1	howA	hu1{karwari;lut;pra;eka;parasmEpaxI;juhowyAxiH}/hu1{karmaNi;lut;pra;eka;AwmanepaxI;juhowyAxiH}/howq{puM;1;eka}	howq{puM;1;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	05	vexa	qgvexa	maNdala-1
2.1	kavi-	3.1	kavi-krawuH	kavi	kavi	samAsaH,2.2	samAsaH,2.2	1	001	05	vexa	qgvexa	maNdala-1
2.2	krawuH	3.2	--	krawu{puM;1;eka}	krawu{puM;1;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	05	vexa	qgvexa	maNdala-1
3.1	sawyaH	4.1	sawyaH	sawI{swrI;1;bahu}/sawya{puM;1;eka}/sawI{swrI;8;bahu}/sawI{swrI;1;bahu(as2;Sawq_lat;axAxiH)}	sawya{puM;1;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	05	vexa	qgvexa	maNdala-1
4.1	ciwra-	5.1	ciwra-SravaswamaH	ciwra	ciwra	samAsaH,4.2	samAsaH,4.2	1	001	05	vexa	qgvexa	maNdala-1
4.2	SravaswamaH	5.2	--	Sravas{wamap;puM;1;eka}	Sravas{wamap;puM;1;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	05	vexa	qgvexa	maNdala-1
5.1	xevaH	6.1	xevaH	xeva{puM;1;eka}/xevq{puM;8;eka}	xeva{puM;1;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	05	vexa	qgvexa	maNdala-1
6.1	agniH	1.1	agniH	agni{puM;1;eka}	agni{puM;1;eka}	karwA,8.1	karwA,8.1	1	001	05	vexa	qgvexa	maNdala-1
7.1	xeveBiH	7.1	xeveBiH	xeva{puM;3;bahu}	xeva{puM;3;bahu}	sahArWaH,8.1	sahArWaH,8.1	1	001	05	vexa	qgvexa	maNdala-1
8.1	Agamaw	8.1	Agamaw	Af_gam1{karwari;luf;pra;eka;parasmEpaxI;BvAxiH}	Af_gam1{karwari;luf;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,6.1	-	1	001	05	vexa	qgvexa	maNdala-1
1.1	afga	2.1	afga	afga{avya}/ag2{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}/afga{puM;8;eka}/afga{napuM;8;eka}	afga{puM;8;eka}	samboXya_sUcakaH,2.1	samboXya_sUcakaH,2.1	1	001	06	vexa	qgvexa	maNdala-1
10.1	iw	9.1	iw	iw{avya}	iw{avya}	sambanXaH,9.1	sambanXaH,9.1	1	001	06	vexa	qgvexa	maNdala-1
11.1	waw	10.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}	viSeRaNam,12.1	viSeRaNam,12.1	1	001	06	vexa	qgvexa	maNdala-1
12.1	(BaxraM)	13.1	BaxraM	Baxra{puM;2;eka}/Baxra{napuM;1;eka}/Baxra{napuM;2;eka}	Baxra{napuM;1;eka}	karwA,13.1	karwA,13.1	1	001	06	vexa	qgvexa	maNdala-1
13.1	(aswi)	14.1	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	vAkyArWa_sUcakaH,14.1	vAkyArWa_sUcakaH,14.1	1	001	06	vexa	qgvexa	maNdala-1
14.1	(iwi)	15.1	iwi	iwi{avya}	iwi{avya}	sambanXaH,16.1	sambanXaH,16.1	1	001	06	vexa	qgvexa	maNdala-1
15.1	sawyam	11.1	sawyam	sawyam{avya}/sawya{puM;2;eka}/sawya{napuM;1;eka}/sawya{napuM;2;eka}	sawya{napuM;1;eka}	karwA,16.1	karwA,16.1	1	001	06	vexa	qgvexa	maNdala-1
16.1	(aswi)	16.1	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	-	-	1	001	06	vexa	qgvexa	maNdala-1
2.1	agne	5.1	agne	agni{puM;8;eka}	agni{puM;8;eka}	samboXyaH,7.1	samboXyaH,7.1	1	001	06	vexa	qgvexa	maNdala-1
3.1	wvaM	4.1	wvaM	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,7.1	karwA,7.1	1	001	06	vexa	qgvexa	maNdala-1
4.1	xASuRe	3.1	xASuRe	xASvas{puM;4;eka}	xASvas{puM;4;eka}	sampraxAnam,7.1	sampraxAnam,7.1	1	001	06	vexa	qgvexa	maNdala-1
5.1	yaw	1.1	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yax{sarvanAma;napuM;2;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	001	06	vexa	qgvexa	maNdala-1
6.1	BaxraM	6.1	BaxraM	Baxra{puM;2;eka}/Baxra{napuM;1;eka}/Baxra{napuM;2;eka}	Baxra{napuM;2;eka}	karma,7.1	karma,7.1	1	001	06	vexa	qgvexa	maNdala-1
7.1	kariRyasi	7.1	kariRyasi	kq2{karwari;lqt;ma;eka;parasmEpaxI;svAxiH}/kq3{karwari;lqt;ma;eka;parasmEpaxI;wanAxiH}/kQ1{karwari;lqt;ma;eka;parasmEpaxI;wuxAxiH}	kq2{karwari;lqt;ma;eka;parasmEpaxI;svAxiH}	aBihiwa_karwA,3.1;sakarmaka	-	1	001	06	vexa	qgvexa	maNdala-1
8.1	afgiraH	12.1	afgiraH	afgiras{puM;8;eka}	afgiras{puM;8;eka}	samboXyaH,16.1	samboXyaH,16.1	1	001	06	vexa	qgvexa	maNdala-1
9.1	wava	8.1	wava	yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,12.1	RaRTIsambanXaH,12.1	1	001	06	vexa	qgvexa	maNdala-1
1.1	agne	3.1	agne	agni{puM;8;eka}	agni{puM;8;eka}	samboXyaH,11.1	samboXyaH,11.1	1	001	07	vexa	qgvexa	maNdala-1
10.1	wvA	2.1	wvA	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	karmapravacanIya_anviwaH,11.1	karmapravacanIya_anviwaH,11.1	1	001	07	vexa	qgvexa	maNdala-1
11.1	A_imasi	10.1	A_imasi	A_i1{karwari;lat;u;bahu;parasmEpaxI;axAxiH}	A_i1{karwari;lat;u;bahu;parasmEpaxI;axAxiH}	aBihiwa_karwA,5.1;sakarmaka	-	1	001	07	vexa	qgvexa	maNdala-1
2.1	XiyA	6.1	XiyA	XI{swrI;3;eka}	XI{swrI;3;eka}	karaNam,4.1	karaNam,4.1	1	001	07	vexa	qgvexa	maNdala-1
3.1	namaH	8.1	namaH	namaH{napuM;2;eka}	namaH{napuM;2;eka}	karma,4.1	karma,4.1	1	001	07	vexa	qgvexa	maNdala-1
4.1	BaranwaH	9.1	BaranwaH	Baraw{puM;1;bahu}	Baraw{puM;1;bahu}	viSeRaNam,5.1	viSeRaNam,5.1	1	001	07	vexa	qgvexa	maNdala-1
5.1	vayaM	7.1	vayaM	asmax{sarvanAma;1;bahu}	asmax{sarvanAma;1;bahu}	karwA,11.1	karwA,11.1	1	001	07	vexa	qgvexa	maNdala-1
6.1	xive-	4.1	xive-xive	xive	xive	vIpsA,6.2	vIpsA,6.2	1	001	07	vexa	qgvexa	maNdala-1
6.2	xive	4.2	--	xiv{swrI;4;eka}/xiva{napuM;1;xvi}/xiva{napuM;2;xvi}/xiva{napuM;8;xvi}/xivi{puM;8;eka}/xiva{napuM;7;eka}/xiva{puM;7;eka}/xivi{napuM;8;eka}/xivi{napuM;1;eka}/xivi{napuM;2;eka}/xivA{swrI;8;eka}/xivA{swrI;8;xvi}/xivA{swrI;1;xvi}/xivA{swrI;2;xvi}	xiva{napuM;7;xvi}	aXikaraNam,11.1	aXikaraNam,11.1	1	001	07	vexa	qgvexa	maNdala-1
7.1	xoRA-	5.1	xoRA-vaswaH	xoRA	xoRA	samAsaH,7.2	samAsaH,7.2	1	001	07	vexa	qgvexa	maNdala-1
7.2	vaswaH	5.2	--	vaswar{avya}	vaswar{avya}	samucciwaH,6.2	samucciwaH,6.2	1	001	07	vexa	qgvexa	maNdala-1
8.1	(ca)	11.1	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,6.2	samuccaya_xyowakaH,6.2	1	001	07	vexa	qgvexa	maNdala-1
9.1	upa	1.1	upa	upa{avya}	upa{avya}	karmapravacanIyaH,10.1	karmapravacanIyaH,10.1	1	001	07	vexa	qgvexa	maNdala-1
1.1	sve	7.1	sve	sva{sarvanAma;puM;1;bahu}/sva{sarvanAma;napuM;1;xvi}/sva{sarvanAma;napuM;2;xvi}/svA{sarvanAma;swrI;1;xvi}/svA{sarvanAma;swrI;2;xvi}/sva{puM;7;eka}/sva{napuM;7;eka}	sva{sarvanAma;puM;7;eka}	viSeRaNam,2.1	viSeRaNam,2.1	1	001	08	vexa	qgvexa	maNdala-1
10.1	(wvA)	10.1	wvA	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	karmapravacanIya_anviwaH,12.1	karmapravacanIya_anviwaH,12.1	1	001	08	vexa	qgvexa	maNdala-1
11.1	(vayaM)	11.1	vayaM	asmax{sarvanAma;1;bahu}	asmax{sarvanAma;1;bahu}	karwA,12.1	karwA,12.1	1	001	08	vexa	qgvexa	maNdala-1
12.1	(A_imasi)	12.1	A_imasi	A_i1{karwari;lat;u;bahu;parasmEpaxI;axAxiH}	A_i1{karwari;lat;u;bahu;parasmEpaxI;axAxiH}	aBihiwa_karwA,11.1;sakarmaka	-	1	001	08	vexa	qgvexa	maNdala-1
2.1	xame	8.1	xame	xama{puM;7;eka}	xama{puM;7;eka}	aXikaraNam,3.1	aXikaraNam,3.1	1	001	08	vexa	qgvexa	maNdala-1
3.1	varXamAnam	6.1	varXamAnam	varXamAna{puM;2;eka}/varXamAna{puM;2;eka(vqX1;SAnac_lat;karwari;BvAxiH)}/varXamAna{napuM;1;eka(vqX1;SAnac_lat;karwari;BvAxiH)}/varXamAna{napuM;2;eka(vqX1;SAnac_lat;karwari;BvAxiH)}	varXamAna{puM;2;eka}	viSeRaNam,10.1	viSeRaNam,10.1	1	001	08	vexa	qgvexa	maNdala-1
4.1	rAjanwaM	1.1	rAjanwaM	rAjaw{puM;2;eka(rAj1;Sawq_lat;BvAxiH)}	rAjaw{puM;2;eka(rAj;Sawq_lat;BvAxiH)}	viSeRaNam,10.1	viSeRaNam,10.1	1	001	08	vexa	qgvexa	maNdala-1
5.1	aXvarANAM	2.1	aXvarANAM	aXvara{puM;6;bahu}/aXvara{napuM;6;bahu}/aXvarA{swrI;6;bahu}	aXvara{puM;6;bahu}	RaRTIsambanXaH,6.2	RaRTIsambanXaH,6.2	1	001	08	vexa	qgvexa	maNdala-1
6.1	go-	3.1	go-pAM	go	go	samAsaH,6.2	samAsaH,6.2	1	001	08	vexa	qgvexa	maNdala-1
6.2	pAM	3.2	--	pA{swrI;2;eka}	pA{swrI;2;eka}	viSeRaNam,10.1	viSeRaNam,10.1	1	001	08	vexa	qgvexa	maNdala-1
7.1	qwasya	4.1	qwasya	qwa{napuM;6;eka}/qwa{puM;6;eka(q1;kwa;BvAxiH)}/qwa{napuM;6;eka(q1;kwa;BvAxiH)}/qwa{puM;6;eka(q2;kwa;juhowyAxiH)}/qwa{napuM;6;eka(q2;kwa;juhowyAxiH)}	qwa{puM;6;eka(q1;kwa;BvAxiH)}	RaRTIsambanXaH,8.1	RaRTIsambanXaH,8.1	1	001	08	vexa	qgvexa	maNdala-1
8.1	xIxiviM	5.1	xIxiviM	xIxivi{puM;2;eka}	xIxivi{puM;2;eka}	viSeRaNam,10.1	viSeRaNam,10.1	1	001	08	vexa	qgvexa	maNdala-1
9.1	(upa)	9.1	upa	upa{avya}	upa{avya}	karmapravacanIyaH,10.1	karmapravacanIyaH,10.1	1	001	08	vexa	qgvexa	maNdala-1
1.1	agne	5.1	agne	agni{puM;8;eka}	agni{puM;8;eka}	samboXyaH,8.1	samboXyaH,8.1	1	001	09	vexa	qgvexa	maNdala-1
10.1	svaswaye	10.1	svaswaye	svaswi{swrI;4;eka}	svaswi{swrI;4;eka}	prayojanam,11.1	prayojanam,11.1	1	001	09	vexa	qgvexa	maNdala-1
11.1	sacasva	8.1	sacasva	Rac2{karwari;lot;ma;eka;AwmanepaxI;BvAxiH}	Rac2{karwari;lot;ma;eka;AwmanepaxI;BvAxiH}	-	-	1	001	09	vexa	qgvexa	maNdala-1
2.1	saH	1.1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,3.1	viSeRaNam,3.1	1	001	09	vexa	qgvexa	maNdala-1
3.1	(wvaM)	11.1	wvaM	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,8.1	karwA,8.1	1	001	09	vexa	qgvexa	maNdala-1
4.1	sUnave	4.1	sUnave	sUnu{puM;4;eka}	sUnu{puM;4;eka}	upamAnam,6.1	upamAnam,6.1	1	001	09	vexa	qgvexa	maNdala-1
5.1	piwA-	3.1	piwA-iva	piwq{puM;1;eka}/piwA{swrI;1;eka}	piwq{puM;1;eka}	kevalasamAsaH,5.2	kevalasamAsaH,5.2	1	001	09	vexa	qgvexa	maNdala-1
5.2	iva	3.2	-	iva{avyayaH}	iva{avyayaH}	upamAnam,3.1	upamAnam,3.1	1	001	09	vexa	qgvexa	maNdala-1
6.1	naH	2.1	naH	asmax{sarvanAma;2;bahu}/asmax{sarvanAma;6;bahu}/asmax{sarvanAma;4;bahu}/nq{puM;8;eka}	asmax{sarvanAma;4;bahu}	prayojanam,8.1	prayojanam,8.1	1	001	09	vexa	qgvexa	maNdala-1
7.1	sUpAyanaH	6.1	sUpAyanaH	sUpAyana{puM;1;eka}	sUpAyana{puM;1;eka}	viXeya_viSeRaNam,3.1	-#viXeya_viSeRaNam,3.1	1	001	09	vexa	qgvexa	maNdala-1
8.1	Bava	7.1	Bava	BU1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}/Bava{puM;8;eka}	BU1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,3.1;sakarmaka	-	1	001	09	vexa	qgvexa	maNdala-1
9.1	naH	9.1	naH	asmax{sarvanAma;2;bahu}/asmax{sarvanAma;6;bahu}/asmax{sarvanAma;4;bahu}/nq{puM;8;eka}	asmax{sarvanAma;6;bahu}	RaRTIsambanXaH,10.1	RaRTIsambanXaH,10.1	1	001	09	vexa	qgvexa	maNdala-1
1.1	xarSawa	3.1	xarSawa	xarSawa{puM;8;eka}	xarSawa{puM;8;eka}	viSeRaNam,2.1	viSeRaNam,2.1	1	002	01	vexa	qgvexa	maNdala-1
10.1	(somAn)	13.1	somAn	soma{puM;2;bahu}	soma{puM;2;bahu}	karma,11.1	karma,11.1	1	002	01	vexa	qgvexa	maNdala-1
11.1	pAhi	8.1	pAhi	pA2{karwari;lot;ma;eka;parasmEpaxI;axAxiH}	pA2{karwari;lot;ma;eka;parasmEpaxI;axAxiH}	-	samucciwaH,4.1	1	002	01	vexa	qgvexa	maNdala-1
12.1	havaM	10.1	havaM	hava{puM;2;eka}	hava{puM;2;eka}	karma,13.1	karma,13.1	1	002	01	vexa	qgvexa	maNdala-1
13.1	SruXi	9.1	SruXi	Sru{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}	Sru{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}	-	-	1	002	01	vexa	qgvexa	maNdala-1
2.1	vAyo	1.1	vAyo	vAyu{puM;8;eka}	vAyu{puM;8;eka}	samboXya,4.1	samboXya,4.1	1	002	01	vexa	qgvexa	maNdala-1
3.1	(wvaM)	11.1	wvaM	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,4.1;karwA,11.1;karwA,13.1	karwA,4.1;karwA,11.1;karwA,13.1	1	002	01	vexa	qgvexa	maNdala-1
4.1	AyAhi	2.1	AyAhi	Af_yA1{karwari;lot;ma;eka;parasmEpaxI;axAxiH}	Af_yA1{karwari;lot;ma;eka;parasmEpaxI;axAxiH}	-	samucciwaH,11.1	1	002	01	vexa	qgvexa	maNdala-1
5.1	ime	4.1	ime	ixam{sarvanAma;puM;1;bahu}/ixam{sarvanAma;napuM;1;xvi}/ixam{sarvanAma;napuM;2;xvi}/ixam{sarvanAma;swrI;1;xvi}/ixam{sarvanAma;swrI;2;xvi}	ixam{sarvanAma;puM;1;bahu}	viSeRaNam,6.1	viSeRaNam,6.1	1	002	01	vexa	qgvexa	maNdala-1
6.1	somAH	5.1	somAH	soma{puM;1;bahu}/soma{puM;8;bahu}	soma{puM;1;bahu}	karwA,8.1	karwA,8.1	1	002	01	vexa	qgvexa	maNdala-1
7.1	araf-	6.1	araf-kqwAH	araf	araf	samAsaH,7.2	samAsaH,7.2	1	002	01	vexa	qgvexa	maNdala-1
7.2	kqwAH	6.2	--	kqwa{puM;1;bahu(kq2;kwa;svAxiH)}/kqwA{swrI;1;bahu(kq2;kwa;svAxiH)}/kqwA{swrI;2;bahu(kq2;kwa;svAxiH)}/kqwa{puM;1;bahu(kq3;kwa;wanAxiH)}/kqwA{swrI;1;bahu(kq3;kwa;wanAxiH)}/kqwA{swrI;2;bahu(kq3;kwa;wanAxiH)}/kqwa{puM;8;bahu}/kqwA{swrI;8;bahu}	kqwa{puM;1;bahu(kq2;kwa;svAxiH)}	viXeya_viSeRaNam,6.1	viXeya_viSeRaNam,6.1	1	002	01	vexa	qgvexa	maNdala-1
8.1	(sanwi)	12.1	sanwi	as{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	as{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	-	-	1	002	01	vexa	qgvexa	maNdala-1
9.1	weRAM(wAn)	7.1	weRAM	wax{sarvanAma;puM;6;bahu}/wax{sarvanAma;napuM;6;bahu}	wax{sarvanAma;puM;6;bahu}	RaRTIsambanXaH,10.1	RaRTIsambanXaH,10.1	1	002	01	vexa	qgvexa	maNdala-1
