anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
7.1	Srowram	6.1	Srowram	Srowra{napuM;1;eka}/Srowra{napuM;2;eka}	Srowra{napuM;1;eka}	sup_samucciwaH,4.1	sup_samucciwaH,4.1#sup_samucciwaH,11.1#karma,3.1#Bkarma,33.1	1	1	00	upaniRax	kenopaniRaw	-
8.1	aWa	7.1	aWa	aWa{avya}	aWa{avya}	samuccaya_xyowakaH,3.1	samuccya_xyowakaH,3.1#viroXa_xyowakaH,#viroXa_xyowakaH,40.1#viroXa_xyowakaH,33.1#viroXa_xyowakaH,30.1#viroXa_xyowakaH,27.1#viroXa_xyowakaH,25.1#viroXa_xyowakaH,21.1#sambanXaH,#sambanXaH,40.1#sambanXaH,30.1#sambanXaH,27.1#sambanXaH,25.1#sambanXaH,21.1#samuccya_xyowakaH,3.1#samuccyaxyowakaH,3.1#samuccaya_xyowakaH,3.1	1	1	00	upaniRax	kenopaniRaw	-
9.1	u	8.1	u	u{avya}	u{avya}	sambanXaH,8.1	sambanXaH,8.1	1	1	00	upaniRax	kenopaniRaw	-
14.1	sarvam	14.1	sarvam	sarva{sarvanAma;puM;2;eka}/sarva{sarvanAma;napuM;1;eka}/sarva{sarvanAma;napuM;2;eka}	sarva{sarvanAma;napuM;1;eka}	karwA,17.1	viSeRaNam,31.1#viSeRaNam,24.1#viSeRaNam,20.1#viSeRaNam,10.1#viSeRaNam,7.1#viSeRaNam,6.1#sup_samucciwaH,11.1#Bkarma,33.1#viSeRaNam,19.1#karwA,17.1	2	1	00	upaniRax	kenopaniRaw	-
15.1	brahma	16.1	brahma-upaniRax	brahman{napuM;1;eka}/brahman{napuM;2;eka}/brahman{napuM;8;eka}/brahman{puM;1;eka}	brahman{napuM;1;eka}	viXeya_viSeRaNam,14.1	bahuvrIhiH,#RaRTI_wawpuruRaH,#viXeya_viSeRaNam,14.1	2	1	00	upaniRax	kenopaniRaw	-
16.1	OpaniRaxam	15.1	-	OpaniRaxa{napuM;1;eka}/OpaniRaxa{napuM;2;eka}/OpaniRaxa{puM;2;eka}	OpaniRaxa{napuM;1;eka}	viSeRaNam,15.1	-#viSeRaNam,15.1	2	1	00	upaniRax	kenopaniRaw	-
17.1	(aswi)	17.1	-	as2{karwari;lat;pra;e;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;e;parasmEpaxI;axAxiH}	aBihiwa_karwA,14.1	-#aBihiwa_karwA,14.1	2	1	00	upaniRax	kenopaniRaw	-
18.1	mA	20.1	mA	mA{avya}	mA{avya}	prawiReXaH,21.1	prawiReXaH,#prawiReXaH,40.1#prawiReXaH,30.1#prawiReXaH,27.1#prawiReXaH,21.1	3	1	00	upaniRax	kenopaniRaw	-
19.1	ahaM	18.1	ahaM	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,21.1	sup_samucciwaH,11.1#karwA,21.1	3	1	00	upaniRax	kenopaniRaw	-
20.1	brahma	19.1	brahma	brahman{napuM;1;eka}/brahman{napuM;2;eka}/brahma{napuM;8;eka}	brahman{napuM;2;eka}	karma,21.1	karma,21.1#sup_samucciwaH,11.1#Bkarma,33.1#karwA_be_verbs,27.1#karwA,25.1	3	1	00	upaniRax	kenopaniRaw	-
21.1	nirAkuryAm	21.1	nirAkuryAm	nir_Af_kq3{karwari;viXilif;u;eka;parasmEpaxI;wanAxiH}	nir_Af_kq3{karwari;viXilif;u;eka;parasmEpaxI;wanAxiH}	aBihiwa_karwA,19.1	viroXakaH,3.1#aBihiwa_karwA,19.1	3	1	00	upaniRax	kenopaniRaw	-
22.1	mA	23.1	mA	asmax{sarva;a;2;eka}	asmax{sarva;a;2;eka}	karma,25.1	vIpsA,23.1#prawiReXaH,#prawiReXaH,40.1#prawiReXaH,30.1#prawiReXaH,27.1#prawiReXaH,21.1#karma,25.1	4	1	00	upaniRax	kenopaniRaw	-
23.1	mA	24.1	mA	mA{avya}	mA{avya}	prawiReXaH,25.1	prawiReXaH,25.1#prawiReXaH,#prawiReXaH,40.1#prawiReXaH,30.1#prawiReXaH,27.1#prawiReXaH,21.1	4	1	00	upaniRax	kenopaniRaw	-
24.1	brahma	22.1	brahma	brahman{napuM;1;eka}/brahman{napuM;2;eka}/brahma{napuM;8;eka}	brahman{napuM;1;eka}	karwA,25.1	sup_samucciwaH,11.1#Bkarma,33.1#karwA_be_verbs,30.1#karwA_be_verbs,27.1#karwA,25.1	4	1	00	upaniRax	kenopaniRaw	-
25.1	nirAkarow	25.1	nirAkarow	nir_Af_kq3{karwari;laf;pra;eka;parasmEpaxI;wanAxiH}	nir_Af_kq3{karwari;laf;pra;eka;parasmEpaxI;wanAxiH}	aBihiwa_karwA,24.1	-#aBihiwa_karwA,24.1	4	1	00	upaniRax	kenopaniRaw	-
26.1	anirAkaraNam	26.1	anirAkaraNam	anirAkaraNa{napuM;1;eka}	anirAkaraNa{napuM;1;eka}	karwA,27.1	karwA,27.1	5	1	00	upaniRax	kenopaniRaw	-
27.1	aswu	27.1	aswu	as2{karwari;lot;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lot;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,26.1	-#aBihiwa_karwA,26.1	5	1	00	upaniRax	kenopaniRaw	-
28.1	anirAkaraNam	29.1	anirAkaraNam	anirAkaraNa{napuM;1;eka}	anirAkaraNa{napuM;1;eka}	karwA,30.1	karwA,30.1	6	1	00	upaniRax	kenopaniRaw	-
29.1	me	28.1	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,28.1	viSeRaNam,#viSeRaNam,38.1#prayojanam1,#prayojanam1,40.1#prayojanam1,33.1#prayojanam1,30.1#prayojanam1,27.1#prayojanam1,25.1#prayojanam1,21.1#RaRTIsambanXaH,36.1#RaRTIsambanXaH,33.1#RaRTIsambanXaH,32.1#RaRTIsambanXaH,24.1#RaRTIsambanXaH,20.1#RaRTIsambanXaH,#RaRTIsambanXaH,13.1#RaRTIsambanXaH,11.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1#BkarwA,33.1#RaRTIsambanXaH,28.1	6	1	00	upaniRax	kenopaniRaw	-
30.1	aswu	30.1	aswu	as2{karwari;lot;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lot;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,28.1	-#aBihiwa_karwA,28.1	6	1	00	upaniRax	kenopaniRaw	-
31.1	waw	36.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}	karwA,32.1	karwA,32.1#viSeRaNam,24.1#viSeRaNam,20.1#viSeRaNam,14.1#viSeRaNam,10.1#viSeRaNam,7.1#viSeRaNam,6.1#Bkarma,33.1#viSeRaNam,19.1#karwA_be_verbs,30.1#karwA_be_verbs,27.1#karwA,25.1	7	1	00	upaniRax	kenopaniRaw	-
32.1	Awmani	37.1	Awmani	Awman{puM;7;eka}	Awman{puM;7;eka}	aXikaraNam,33.1	aXikaraNam,33.1#viSeRaNam,#viSeRaNam,39.1#viSeRaNam,33.1#aXikaraNam,#aXikaraNam,40.1#aXikaraNam,33.1#aXikaraNam,30.1#aXikaraNam,27.1#aXikaraNam,25.1#aXikaraNam,21.1#BkarwA,33.1	7	1	00	upaniRax	kenopaniRaw	-
33.1	nirawe	38.1	nirawe	nirawi{swrI;8;eka}/nirawa{puM;7;eka(ni_ram1;kwa;X;BvAxiH)}/nirawa{napuM;7;eka(ni_ram1;kwa;X;BvAxiH)}/nirawa{puM;7;eka	nirawa{puM;7;eka}	viSeRaNam,39.1	viSeRaNam,39.1#viroXakaH,3.1#viSeRaNam,#viSeRaNam,39.1#viSeRaNam,32.1#BAvalakRaNasapwamI_pUrvakAlaH,#BAvalakRaNasapwamI_pUrvakAlaH,40.1#BAvalakRaNasapwamI_pUrvakAlaH,30.1#BAvalakRaNasapwamI_pUrvakAlaH,27.1#BAvalakRaNasapwamI_pUrvakAlaH,25.1#BAvalakRaNasapwamI_pUrvakAlaH,21.1	7	1	00	upaniRax	kenopaniRaw	-
34.1	ye	32.1	yaH	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	viSeRaNam,36.1	viSeRaNam,36.1#viXeya_viSeRaNam,31.1#viSeRaNam,19.1#viSeRaNam,5.1#karwA_be_verbs,30.1#karwA_be_verbs,27.1#viSeRaNam,36.1	7	1	00	upaniRax	kenopaniRaw	-
35.1	upaniRawsu	31.1	upaniRawsu	upaniRaw{swrI;7;bahu}	upaniRaw{swrI;7;bahu}	aXikaraNam,37.1	aXikaraNam,37.1#aXikaraNam,36.1#aXikaraNam,37.1	7	1	00	upaniRax	kenopaniRaw	-
36.1	XarmAH	33.1	XarmAH	Xarma{puM;1;bahu}/Xarma{puM;8;bahu}	Xarma{puM;1;bahu}	karwA,37.1	karwA,37.1#sup_samucciwaH,11.1#karwA_be_verbs,#karwA_be_verbs,40.1#karwA,37.1	7	1	00	upaniRax	kenopaniRaw	-
37.1	(sanwi)	34.1	-	as{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	as{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	vAkyakarma,40.1	vAkyakarma,40.1#aBihiwa_karwA,36.1#vAkyakarma,40.1	7	1	00	upaniRax	kenopaniRaw	-
38.1	we	35.1	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;6;eka}/yuRmax{sarvanAma;4;eka}	wax{sarvanAma;puM;1;bahu}	karwA,40.1	karwA,40.1#viSeRaNam,#prayojanam1,#prayojanam1,40.1#prayojanam1,33.1#prayojanam1,30.1#prayojanam1,27.1#prayojanam1,25.1#prayojanam1,21.1#RaRTIsambanXaH,36.1#RaRTIsambanXaH,33.1#RaRTIsambanXaH,32.1#RaRTIsambanXaH,24.1#RaRTIsambanXaH,20.1#RaRTIsambanXaH,#RaRTIsambanXaH,13.1#RaRTIsambanXaH,11.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1#viSeRaNam,36.1#karwA_be_verbs,#karwA_be_verbs,40.1#karwA,40.1	7	1	00	upaniRax	kenopaniRaw	-
39.1	mayi	39.1	mayi	asmax{sarvanAma;7;eka}	asmax{sarvanAma;7;eka}	aXikaraNam,40.1	aXikaraNam,40.1#xeSAXikaraNam,#xeSAXikaraNam,40.1#xeSAXikaraNam,33.1#xeSAXikaraNam,30.1#xeSAXikaraNam,27.1#xeSAXikaraNam,25.1#xeSAXikaraNam,21.1#aXikaraNam,40.1	7	1	00	upaniRax	kenopaniRaw	-
40.1	sanwu	40.1	sanwu	as2{karwari;lot;pra;bahu;parasmEpaxI;axAxiH}	as2{karwari;lot;pra;bahu;parasmEpaxI;axAxiH}	aBihiwa_karwA,38.1	aBihiwa_karwA,38.1#aBihiwa_karwA,38.1	7	1	00	upaniRax	kenopaniRaw	-
1.1	kena	2.1	kena	kim{sarvanAma;puM;3;eka}/kim{sarvanAma;napuM;3;eka}	kim{sarvanAma;puM;3;eka}	karwA,2.1	sahArWaH,10.1#karwA,5.1#karwA,2.1#karaNam,16.1#karaNam,10.1#karaNam,4.1#hewuH,23.1#hewuH,16.1#hewuH,13.1#hewuH,12.1#hewuH,10.1#hewuH,9.1#hewuH,5.1#hewuH,4.1#karwA,4.1	1	1	01	upaniRax	kenopaniRaw	-
2.1	IRiwam	3.1	IRiwam	IRiwa{puM;2;eka(IR1;kwa;X;BvAxiH)}/IRiwa{napuM;1;eka(IR1;kwa;X;BvAxiH)}/IRiwa{napuM;2;eka(IR1;kwa;X;BvAxiH)}/IRiwa{puM;2;eka(IR2;kwa;X;BvAxiH)}/IRiwa{napuM;1;eka(IR2;kwa;X;BvAxiH)}/IRiwa{napuM;2;eka(IR2;kwa;X;BvAxiH)}/IRiwa{puM;1;eka(IR1;kwa;X;BvAxiH)}	IRiwa{puM;1;eka(IR1;kwa;X;BvAxiH)}	viSeRaNam,3.1	viSeRaNam,18.1#viSeRaNam,17.1#viSeRaNam,7.1#viSeRaNam,5.1#karma,9.1#karwA,9.1#karwA,4.1#karma,5.1#viSeRaNam,13.1#viSeRaNam,3.1	1	1	01	upaniRax	kenopaniRaw	-
3.1	(saw)	6.1	-	as2{Sawq_lat;X;asaz;axAxiH;saw;nA;napuM;1;eka}	as2{Sawq_lat;X;asaz;axAxiH;saw;nA;napuM;1;eka}	varwamAnasamAnakAlaH,4.1	varwamAnasamAnakAlaH,4.1	1	1	01	upaniRax	kenopaniRaw	-
4.1	pawawi	7.1	pawawi	paw1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	paw1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,7.1	-#aBihiwa_karwA,7.1	1	1	01	upaniRax	kenopaniRaw	-
5.1	preRiwam	5.1	preRiwam	preRiwa{puM;2;eka(pra_IR1;kwa;X;BvAxiH)}/preRiwa{napuM;1;eka(pra_IR1;kwa;X;BvAxiH)}/preRiwa{napuM;2;eka(pra_IR1;kwa;X;BvAxiH)}/preRiwa{puM;2;eka(preR1;kwa;X;BvAxiH)}/preRiwa{napuM;1;eka(preR1;kwa;X;BvAxiH)}/preRiwa{napuM;2;eka(preR1;kwa;X;BvAxiH)}/preRiwa{puM;1;eka(pra_IR1;kwa;X;BvAxiH)}	preRiwa{puM;1;eka(pra_IR1;kwa;X;BvAxiH)}	sup_samucciwaH,2.1	viSeRaNam,18.1#viSeRaNam,17.1#viSeRaNam,7.1#viSeRaNam,2.1#karma,9.1#karwA,9.1#karwA,4.1#karma,2.1#viSeRaNam,13.1#sup_samucciwaH,2.1	1	1	01	upaniRax	kenopaniRaw	-
6.1	(ca)	4.1	-	ca{avya}	ca{avya}	sup_samuccaya_xyowakaH,2.1	-#sup_samuccaya_xyowakaH,2.1	1	1	01	upaniRax	kenopaniRaw	-
7.1	manaH	1.1	manaH	manas{napuM;1;eka}/manas{napuM;2;eka}/manas{napuM;8;eka}	manas{napuM;1;eka}	karma,4.1	karma,9.1#karwA,9.1#karwA,4.1#karma,5.1#karma,2.1#karma,4.1	1	1	01	upaniRax	kenopaniRaw	-
1.1	kena	8.1	kena	kim{sarvanAma;puM;3;eka}/kim{sarvanAma;napuM;3;eka}	kim{sarvanAma;puM;3;eka}	karwA,5.1	sahArWaH,10.1#karwA,12.1#karwA,10.1#karwA,5.1#karwA,2.1#karaNam,16.1#karaNam,10.1#karaNam,4.1#hewuH,23.1#hewuH,16.1#hewuH,13.1#hewuH,12.1#hewuH,10.1#hewuH,9.1#hewuH,5.1#hewuH,4.1#karwA,4.1	2	1	01	upaniRax	kenopaniRaw	-
2.1	prANaH	11.1	prANaH	prANa{puM;1;eka}	prANa{puM;1;eka}	karwA,4.1	karwA,10.1#karwA,9.1#karwA,4.1#karma,10.1	2	1	01	upaniRax	kenopaniRaw	-
3.1	praWamaH	10.1	praWamaH	praWama{puM;1;eka}	praWama{puM;1;eka}	viSeRaNam,2.1	viSeRaNam,20.1#viSeRaNam,10.1#viSeRaNam,7.1#karwA,10.1#karwA,9.1#karwA,4.1#karma,10.1#viSeRaNam,2.1	2	1	01	upaniRax	kenopaniRaw	-
4.1	prEwi	12.1	prEwi	pra_i1{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	pra_i1{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,2.1	-#aBihiwa_karwA,7.1#aBihiwa_karwA,2.1	2	1	01	upaniRax	kenopaniRaw	-
5.1	yukwaH	9.1	yukwaH	yukwa{puM;1;eka(yuj1;kwa;X;xivAxiH)}/yukwa{puM;1;eka(yuj2;kwa;X;ruXAxiH)}	yukwa{puM;1;eka(yuj1;kwa;X;xivAxiH)}	viSeRaNam,2.1	viSeRaNam,22.1#viSeRaNam,8.1#viSeRaNam,7.1#karwA,9.1#karwA,4.1#viSeRaNam,2.1	2	1	01	upaniRax	kenopaniRaw	-
1.1	kena	13.1	kena	kim{sarvanAma;puM;3;eka}/kim{sarvanAma;napuM;3;eka}	kim{sarvanAma;puM;3;eka}	karwA,2.1	sahArWaH,10.1#karwA,12.1#karwA,10.1#karwA,5.1#karaNam,16.1#karaNam,10.1#karaNam,4.1#hewuH,23.1#hewuH,16.1#hewuH,13.1#hewuH,12.1#hewuH,10.1#hewuH,9.1#hewuH,5.1#hewuH,4.1#karwA,2.1	3	1	01	upaniRax	kenopaniRaw	-
2.1	IRiwAm	14.1	IRiwAm	IRiwA{swrI;2;eka(IR1;kwa;X;BvAxiH)}/IRiwA{swrI;2;eka(IR2;kwa;X;BvAxiH)}	IRiwA{swrI;2;eka(IR1;kwa;X;BvAxiH)}	viSeRaNam,3.1	viSeRaNam,14.1#viSeRaNam,13.1#muKyakarma,16.1#karma,9.1#gONakarma,16.1#viSeRaNam,3.1	3	1	01	upaniRax	kenopaniRaw	-
3.1	vAcam	16.1	vAcam	vAc{swrI;2;eka}/vAca{puM;2;eka(brU1;GaF;X;axAxiH)}	vAc{swrI;2;eka}	karma,6.1	viSeRaNam,18.1#viSeRaNam,17.1#viSeRaNam,14.1#viSeRaNam,12.1#viSeRaNam,7.1#viSeRaNam,5.1#viSeRaNam,2.1#muKyakarma,16.1#karma,9.1#gONakarma,16.1#karma,16.1#karma,6.1	3	1	01	upaniRax	kenopaniRaw	-
4.1	imAm	15.1	imAm	ixam{sarvanAma;swrI;2;eka}	ixam{sarvanAma;swrI;2;eka}	viSeRaNam,3.1	viSeRaNam,13.1#viSeRaNam,12.1#muKyakarma,16.1#karma,9.1#gONakarma,16.1#viSeRaNam,3.1	3	1	01	upaniRax	kenopaniRaw	-
5.1	(manuRyAH)	17.1	-	manuRya{puM;1;bahu}	manuRya{puM;1;bahu}	karwA,6.1	-#karwA,16.1#karwA,6.1	3	1	01	upaniRax	kenopaniRaw	-
6.1	vaxanwi	18.1	vaxanwi	vax1{karwari;lat;pra;bahu;parasmEpaxI;BvAxiH}/vaxaw{napuM;1;bahu(vax1;Sawq_lat;X;BvAxiH)}/vaxaw{napuM;2;bahu(vax1;Sawq_lat;X;BvAxiH)}/vaxaw{napuM;1;bahu(vax3;Sawq_lat;X;curAxiH)}/vaxaw{napuM;2;bahu(vax3;Sawq_lat;X;curAxiH)}	vax1{karwari;lat;pra;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA,5.1	-#aBihiwa_karwA#aBihiwa_karwA,15.1#aBihiwa_karwA,5.1	3	1	01	upaniRax	kenopaniRaw	-
1.1	cakRuH	19.1	cakRuH	cakRus{napuM;1;eka}/cakRus{napuM;2;eka}/cakRus{napuM;8;eka}	cakRus{napuM;2;eka}	karma,7.1	muKyakarma,16.1#karma,9.1#karwA,23.1#karwA,9.1#karma,7.1	4	1	01	upaniRax	kenopaniRaw	-
2.1	Srowram	20.1	Srowram	Srowra{napuM;1;eka}/Srowra{napuM;2;eka}	Srowra{napuM;2;eka}	sup_samucciwaH,1.1	muKyakarma,16.1#karwA,23.1#sup_samucciwa,2.1#sup_samucciwa,1.1#sup_samucciwaH,1.1	4	1	01	upaniRax	kenopaniRaw	-
3.1	(ca)	21.1	-	ca{avya}	ca{avya}	sup_samuccaya_xyowakaH,2.1	-#sup_samuccaya_xyowakaH,18.1#sup_samuccaya_xyowakaH,2.1	4	1	01	upaniRax	kenopaniRaw	-
4.1	kaH	19.1	kaH	kim{sarvanAma;puM;1;eka}	kim{sarvanAma;puM;1;eka}	viSeRaNam,6.1	viSeRaNam,10.1#viSeRaNam,8.1#viSeRaNam,7.1#karwA,23.1#viSeRaNam,6.1	4	1	01	upaniRax	kenopaniRaw	-
5.1	u	22.1	u	u{avya}	u{avya}	sambanXaH,6.1	sambanXa,23.1#sambanXa,6.1#sambanXaH,6.1	4	1	01	upaniRax	kenopaniRaw	-
6.1	xevaH	21.1	xevaH	xeva{puM;1;eka}/xevq{puM;8;eka}	xeva{puM;1;eka}	karwA,7.1	karwA,7.1#samboXyaH,23.1#samboXyaH,16.1#samboXyaH,9.1#samboXyaH,4.1#karwA,23.1	4	1	01	upaniRax	kenopaniRaw	-
7.1	yunakwi	23.1	yunakwi	yuj2{karwari;lat;pra;eka;parasmEpaxI;ruXAxiH}	yuj2{karwari;lat;pra;eka;parasmEpaxI;ruXAxiH}	aBihiwa_karwA,6.1	-#aBihiwa_karwA,22.1	4	1	01	upaniRax	kenopaniRaw	-
1.1	Srowrasya	2.1	Srowrasya	Srowra{napuM;6;eka}	Srowra{napuM;6;eka}	RaRTIsambanXaH,2.1	RaRTIsambanXaH,2.1#karwA,8.1#karwA,6.1#karma,8.1#karma,6.1#RaRTIsambanXaH,22.1#RaRTIsambanXaH,21.1#RaRTIsambanXaH,20.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,11.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,3.1	1	1	02	upaniRax	kenopaniRaw	-
10.1	u	11.1	u	u{avya}	u{avya}	sambanXaH,9.1	sambanXaH,9.1	1	1	02	upaniRax	kenopaniRaw	-
11.1	prANasya	12.1	prANasya	prANa{puM;6;eka}/pra_Af_Nas1{avya{lyap;BvAxiH}	prANa{puM;6;eka}	RaRTIsambanXaH,12.1	RaRTIsambanXaH,22.1#RaRTIsambanXaH,21.1#RaRTIsambanXaH,20.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,3.1	1	1	02	upaniRax	kenopaniRaw	-
12.1	prANaH	13.1	prANaH	prANa{puM;1;eka}	prANa{puM;1;eka}	viXeya_viSeRaNam,9.1	-#viXeya_viSeRaNam,9.1	1	1	02	upaniRax	kenopaniRaw	-
13.1	cakRuRaH	14.1	cakRuRaH	cakRus{napuM;5;eka}/cakRus{napuM;6;eka}	cakRus{napuM;6;eka}	RaRTIsambanXaH,14.1	RaRTIsambanXaH,22.1#RaRTIsambanXaH,21.1#RaRTIsambanXaH,20.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,11.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,3.1#hewuH5,22.1#hewuH5,18.1#hewuH5,16.1#hewuH5,11.1#hewuH5,8.1#hewuH5,6.1#apAxAnam_vIpsA,14.1	1	1	02	upaniRax	kenopaniRaw	-
14.1	cakRuH	15.1	cakRuH	cakRus{napuM;1;eka}/cakRus{napuM;2;eka}/cakRus{napuM;8;eka}/cakRus{puM;1;eka}	cakRus{puM;1;eka}	viXeya_viSeRaNam,9.1	karma,18.1#sup_samucciwaH,8.1#sup_samucciwaH,12.1#viXeya_viSeRaNam,9.1	1	1	02	upaniRax	kenopaniRaw	-
15.1	(aswi)	16.1	-	as{karwari;lat;pra;e;parasmEpaxI;BvAxiH}	as{karwari;lat;pra;e;parasmEpaxI;BvAxiH}	vAkyakarma,26.1	-#aBihiwa_karwA,9.1#vAkyakarma,26.1	1	1	02	upaniRax	kenopaniRaw	-
16.1	awimucya	20.1	awimucya	awi_muc2{avya;lyap;wuxAxiH}/awi_muc3{avya{lyap;curAxiH}	awi_muc2{avya;lyap;wuxAxiH}	pUrvakAlaH,22.1	-#pUrvakAlaH,22.1	1	1	02	upaniRax	kenopaniRaw	-
